,isInner,id1,id2,group1,group2,raw ssdeep,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw bz,raw jump,raw ncd,skeletons ssdeep,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons bz,skeletons jump,skeletons ncd,fstSecSkel ssdeep,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel bz,fstSecSkel jump,fstSecSkel ncd,fStat ssdeep,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat bz,fStat jump,fStat ncd,fStat0 ssdeep,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 bz,fStat0 jump,fStat0 ncd
0,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,NonfungiblePositionManager - v0.5.16 abi2 o1 runs200,CollateralManagerState,NonfungiblePositionManager,0.0,0.0,0.0,0.1514342895263509,0.06224066390041494,0.19318181818181823,0.03125,0.02732070785470351,0.0,0.0,0.0,0.13452188006482982,0.08016877637130802,0.1620795107033639,0.13455657492354745,0.06645091693635383,0.0,0.0,0.0,0.13452188006482982,0.08016877637130802,0.15596330275229353,0.13455657492354745,0.06624946050927924,0.0,0.0,0.0,0.10133542812254517,0.1937984496124031,0.14678899082568808,0.13149847094801226,0.04851157662624035,0.0,0.0,0.0,0.10133542812254517,0.05785123966942149,0.14678899082568808,0.12844036697247707,0.04375
1,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,UniswapV2Router02 - v0.5.16 abi1 o1 runs200,CollateralManagerState,UniswapV2Router02,0.0,0.0,0.0,0.21169354838709678,0.07112970711297072,0.19648093841642233,0.038123167155425186,0.04096385542168675,0.0,0.0,0.0,0.17207712960702953,0.07563025210084033,0.1887905604719764,0.0943952802359882,0.05799313239221671,0.0,0.0,0.0,0.17207712960702953,0.07563025210084033,0.1887905604719764,0.0943952802359882,0.0583969465648855,0.0,0.0,0.0,0.11121451838064216,0.2125984251968504,0.1799410029498525,0.09734513274336287,0.04819277108433735,0.0,0.0,0.0,0.11121451838064216,0.060041407867494824,0.1887905604719764,0.07964601769911506,0.045863309352517985
2,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,BinaryOptionMarketManager - v0.5.16 abi2 o1 runs200,CollateralManagerState,BinaryOptionMarketManager,0.0,0.0,0.0,0.2742651561543172,0.12035010940919037,0.28837209302325584,0.046511627906976716,0.08835555555555556,0.0,0.0,0.0,0.2707676793142569,0.13777777777777778,0.255,0.21999999999999997,0.15533088235294118,0.0,0.0,0.0,0.2707676793142569,0.13777777777777778,0.25,0.21999999999999997,0.15462494247583985,0.0,0.0,0.0,0.20364238410596028,0.5247524752475248,0.16500000000000004,0.235,0.09,0.0,0.0,0.0,0.20364238410596028,0.11546840958605664,0.26,0.20999999999999996,0.08651685393258426
3,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,Synthetix - v0.5.16 abi2 o1 runs200,CollateralManagerState,Synthetix,0.0,0.0,0.0,0.21014032453658255,0.06444906444906445,0.2490842490842491,0.04029304029304026,0.07927411652340019,0.0,0.0,0.0,0.1924810674359899,0.10822510822510822,0.25196850393700787,0.16535433070866146,0.14018691588785046,0.0,0.0,0.0,0.1924810674359899,0.11062906724511931,0.25196850393700787,0.16535433070866146,0.1394830659536542,0.0,0.0,0.0,0.13359201773835921,0.3275862068965517,0.11023622047244097,0.18110236220472442,0.07517084282460136,0.0,0.0,0.0,0.13359201773835921,0.07563025210084033,0.25196850393700787,0.17322834645669294,0.08971774193548387
4,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,DSToken - v0.5.16 abi1 o1 runs200,CollateralManagerState,DSToken,0.0,0.0,0.5294117647058824,0.5844155844155844,0.16363636363636364,0.36170212765957444,0.03191489361702127,0.08888888888888889,0.63,0.74,0.8064516129032258,0.6293011706278823,0.26108374384236455,0.2978723404255319,0.26595744680851063,0.17089452603471295,0.63,0.74,0.796875,0.6293011706278823,0.26108374384236455,0.2978723404255319,0.26595744680851063,0.1704697986577181,0.0,0.0,0.32584269662921345,0.5403422982885085,0.3508771929824561,0.2021276595744681,0.32978723404255317,0.1375,0.0,0.0,0.5135135135135136,0.5403422982885085,0.2641975308641975,0.2872340425531915,0.25531914893617025,0.15434083601286175
5,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,MainchainGatewayProxy - v0.5.16 abi1 o1 runs200,CollateralManagerState,MainchainGatewayProxy,0.0,0.0,0.515625,0.3998435054773083,0.13274336283185842,0.3913043478260869,0.02898550724637683,0.07578347578347579,0.0,0.0,0.0,0.4337296345222369,0.22488038277511962,0.28125,0.265625,0.17222963951935916,0.0,0.0,0.0,0.4337296345222369,0.22195704057279236,0.296875,0.265625,0.1691275167785235,0.0,0.0,0.39,0.39730639730639733,0.34146341463414637,0.21875,0.296875,0.2549019607843137,0.0,0.0,0.4444444444444444,0.39730639730639733,0.3951612903225806,0.328125,0.28125,0.18823529411764706
6,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,AggregationRouterV3 - v0.5.16 abi2 o1 runs200,CollateralManagerState,AggregationRouterV3,0.0,0.0,0.29032258064516125,0.33059290066737596,0.10822510822510822,0.2682926829268293,0.04878048780487809,0.06725468577728776,0.25,0.49,0.4719101123595506,0.31087219866747423,0.1352549889135255,0.23270440251572322,0.07547169811320753,0.10886189833558255,0.29,0.5,0.4835164835164835,0.31087219866747423,0.1352549889135255,0.23270440251572322,0.07547169811320753,0.10815682739972961,0.0,0.0,0.0,0.20868744098205855,0.3275862068965517,0.2264150943396226,0.10062893081761004,0.07494646680942184,0.0,0.0,0.0,0.20868744098205855,0.10822510822510822,0.21383647798742134,0.0691823899371069,0.07723995880535531
7,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,UniswapV2Router02 - v0.5.16 abi2 o1 runs200,CollateralManagerState,UniswapV2Router02,0.0,0.0,0.0,0.22217342201028986,0.08016877637130802,0.22377622377622375,0.04895104895104896,0.043520123242826884,0.0,0.0,0.0,0.191906360584339,0.1010752688172043,0.1719298245614035,0.09473684210526312,0.08856808427623879,0.0,0.0,0.0,0.191906360584339,0.1010752688172043,0.16842105263157892,0.09473684210526312,0.0875,0.0,0.0,0.0,0.1276595744680851,0.2727272727272727,0.1333333333333333,0.11929824561403513,0.05309734513274336,0.0,0.0,0.0,0.1276595744680851,0.06444906444906445,0.14385964912280702,0.09824561403508769,0.06115107913669065
8,True,CollateralManagerState - v0.5.16 abi2 o1 runs200,CollateralManagerState - v0.5.16 abi1 o1 runs200,CollateralManagerState,CollateralManagerState,0.0,0.0,0.55,0.683652762119504,0.30279898218829515,0.6666666666666667,0.15476190476190477,0.49572649572649574,0.91,0.97,0.967741935483871,0.6797671033478894,0.3689839572192513,0.32499999999999996,0.48750000000000004,0.5674232309746329,0.91,0.96,0.953125,0.6797671033478894,0.38005390835579517,0.3375,0.48750000000000004,0.5731543624161074,0.0,0.0,0.5,0.7373134328358208,0.41284403669724773,0.23750000000000004,0.48750000000000004,0.41346153846153844,0.0,0.0,0.5084745762711864,0.7373134328358208,0.43820224719101125,0.35,0.5125,0.43359375
9,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,MainchainGatewayProxy - v0.5.16 abi2 o1 runs200,CollateralManagerState,MainchainGatewayProxy,0.0,0.0,0.4385964912280702,0.4522210743801653,0.15315315315315314,0.3623188405797102,0.05797101449275366,0.10826210826210826,0.35,0.47,0.4666666666666666,0.5069289226642825,0.27680798004987534,0.359375,0.296875,0.2416555407209613,0.33,0.47,0.4673913043478261,0.5069289226642825,0.2736318407960199,0.359375,0.296875,0.2389261744966443,0.0,0.0,0.34,0.43728813559322033,0.36470588235294116,0.21875,0.328125,0.29411764705882354,0.0,0.0,0.45054945054945056,0.43728813559322033,0.4457831325301205,0.375,0.3125,0.2196078431372549
